"id","make","model","year","color","engine_type","transmission","fuel_type","mileage","price","owner_name","registration_number","insurance_valid_till","service_due_date","number_of_doors","seating_capacity","gps_enabled","bluetooth_enabled","sunroof","air_conditioning"
2031,"Make_2031","Model_2031",1991,"Blue","Engine_3","Manual","Petrol",14217,"19647.25","Owner_2031","MH2031XYZ","2026-03-14","2026-06-12",2,4,False,True,False,False
2032,"Make_2032","Model_2032",1992,"Black","Engine_4","Automatic","Diesel",14224,"19652.00","Owner_2032","MH2032XYZ","2026-03-15","2026-06-13",3,5,True,False,True,False
2033,"Make_2033","Model_2033",1993,"White","Engine_5","Manual","Electric",14231,"19656.75","Owner_2033","MH2033XYZ","2026-03-16","2026-06-14",4,6,False,False,False,False
2034,"Make_2034","Model_2034",1994,"Silver","Engine_0","Automatic","Petrol",14238,"19661.50","Owner_2034","MH2034XYZ","2026-03-17","2026-06-15",2,4,True,True,False,False
2035,"Make_2035","Model_2035",1995,"Red","Engine_1","Manual","Diesel",14245,"19666.25","Owner_2035","MH2035XYZ","2026-03-18","2026-06-16",3,5,False,False,False,True
2036,"Make_2036","Model_2036",1996,"Blue","Engine_2","Automatic","Electric",14252,"19671.00","Owner_2036","MH2036XYZ","2026-03-19","2026-06-17",4,6,True,False,True,False
2037,"Make_2037","Model_2037",1997,"Black","Engine_3","Manual","Petrol",14259,"19675.75","Owner_2037","MH2037XYZ","2026-03-20","2026-06-18",2,4,False,True,False,False
2038,"Make_2038","Model_2038",1998,"White","Engine_4","Automatic","Diesel",14266,"19680.50","Owner_2038","MH2038XYZ","2026-03-21","2026-06-19",3,5,True,False,False,False
2039,"Make_2039","Model_2039",1999,"Silver","Engine_5","Manual","Electric",14273,"19685.25","Owner_2039","MH2039XYZ","2026-03-22","2026-06-20",4,6,False,False,False,False
2040,"Make_2040","Model_2040",2000,"Red","Engine_0","Automatic","Petrol",14280,"19690.00","Owner_2040","MH2040XYZ","2026-03-23","2026-06-21",2,4,True,True,True,True
2041,"Make_2041","Model_2041",2001,"Blue","Engine_1","Manual","Diesel",14287,"19694.75","Owner_2041","MH2041XYZ","2026-03-24","2026-06-22",3,5,False,False,False,False
2042,"Make_2042","Model_2042",2002,"Black","Engine_2","Automatic","Electric",14294,"19699.50","Owner_2042","MH2042XYZ","2026-03-25","2026-06-23",4,6,True,False,False,False
2043,"Make_2043","Model_2043",2003,"White","Engine_3","Manual","Petrol",14301,"19704.25","Owner_2043","MH2043XYZ","2026-03-26","2026-06-24",2,4,False,True,False,False
2044,"Make_2044","Model_2044",2004,"Silver","Engine_4","Automatic","Diesel",14308,"19709.00","Owner_2044","MH2044XYZ","2026-03-27","2026-06-25",3,5,True,False,True,False
2045,"Make_2045","Model_2045",2005,"Red","Engine_5","Manual","Electric",14315,"19713.75","Owner_2045","MH2045XYZ","2026-03-28","2026-06-26",4,6,False,False,False,True
2046,"Make_2046","Model_2046",2006,"Blue","Engine_0","Automatic","Petrol",14322,"19718.50","Owner_2046","MH2046XYZ","2026-03-29","2026-06-27",2,4,True,True,False,False
2047,"Make_2047","Model_2047",2007,"Black","Engine_1","Manual","Diesel",14329,"19723.25","Owner_2047","MH2047XYZ","2026-03-30","2026-06-28",3,5,False,False,False,False
2048,"Make_2048","Model_2048",2008,"White","Engine_2","Automatic","Electric",14336,"19728.00","Owner_2048","MH2048XYZ","2026-03-31","2026-06-29",4,6,True,False,True,False
2049,"Make_2049","Model_2049",2009,"Silver","Engine_3","Manual","Petrol",14343,"19732.75","Owner_2049","MH2049XYZ","2026-04-01","2026-06-30",2,4,False,True,False,False
2050,"Make_2050","Model_2050",2010,"Red","Engine_4","Automatic","Diesel",14350,"19737.50","Owner_2050","MH2050XYZ","2026-04-02","2026-07-01",3,5,True,False,False,True
2051,"Make_2051","Model_2051",2011,"Blue","Engine_5","Manual","Electric",14357,"19742.25","Owner_2051","MH2051XYZ","2026-04-03","2026-07-02",4,6,False,False,False,False
2052,"Make_2052","Model_2052",2012,"Black","Engine_0","Automatic","Petrol",14364,"19747.00","Owner_2052","MH2052XYZ","2026-04-04","2026-07-03",2,4,True,True,True,False
2053,"Make_2053","Model_2053",2013,"White","Engine_1","Manual","Diesel",14371,"19751.75","Owner_2053","MH2053XYZ","2026-04-05","2026-07-04",3,5,False,False,False,False
2054,"Make_2054","Model_2054",2014,"Silver","Engine_2","Automatic","Electric",14378,"19756.50","Owner_2054","MH2054XYZ","2026-04-06","2026-07-05",4,6,True,False,False,False
2055,"Make_2055","Model_2055",2015,"Red","Engine_3","Manual","Petrol",14385,"19761.25","Owner_2055","MH2055XYZ","2026-04-07","2026-07-06",2,4,False,True,False,True
2056,"Make_2056","Model_2056",2016,"Blue","Engine_4","Automatic","Diesel",14392,"19766.00","Owner_2056","MH2056XYZ","2026-04-08","2026-07-07",3,5,True,False,True,False
2057,"Make_2057","Model_2057",2017,"Black","Engine_5","Manual","Electric",14399,"19770.75","Owner_2057","MH2057XYZ","2026-04-09","2026-07-08",4,6,False,False,False,False
2058,"Make_2058","Model_2058",2018,"White","Engine_0","Automatic","Petrol",14406,"19775.50","Owner_2058","MH2058XYZ","2026-04-10","2026-07-09",2,4,True,True,False,False
2059,"Make_2059","Model_2059",2019,"Silver","Engine_1","Manual","Diesel",14413,"19780.25","Owner_2059","MH2059XYZ","2026-04-11","2026-07-10",3,5,False,False,False,False
2060,"Make_2060","Model_2060",2020,"Red","Engine_2","Automatic","Electric",14420,"19785.00","Owner_2060","MH2060XYZ","2026-04-12","2026-07-11",4,6,True,False,True,True
2061,"Make_2061","Model_2061",2021,"Blue","Engine_3","Manual","Petrol",14427,"19789.75","Owner_2061","MH2061XYZ","2026-04-13","2026-07-12",2,4,False,True,False,False
2062,"Make_2062","Model_2062",2022,"Black","Engine_4","Automatic","Diesel",14434,"19794.50","Owner_2062","MH2062XYZ","2026-04-14","2026-07-13",3,5,True,False,False,False
2063,"Make_2063","Model_2063",2023,"White","Engine_5","Manual","Electric",14441,"19799.25","Owner_2063","MH2063XYZ","2026-04-15","2026-07-14",4,6,False,False,False,False
2064,"Make_2064","Model_2064",2024,"Silver","Engine_0","Automatic","Petrol",14448,"19804.00","Owner_2064","MH2064XYZ","2026-04-16","2026-07-15",2,4,True,True,True,False
2065,"Make_2065","Model_2065",1990,"Red","Engine_1","Manual","Diesel",14455,"19808.75","Owner_2065","MH2065XYZ","2026-04-17","2026-07-16",3,5,False,False,False,True
2066,"Make_2066","Model_2066",1991,"Blue","Engine_2","Automatic","Electric",14462,"19813.50","Owner_2066","MH2066XYZ","2026-04-18","2026-07-17",4,6,True,False,False,False
2067,"Make_2067","Model_2067",1992,"Black","Engine_3","Manual","Petrol",14469,"19818.25","Owner_2067","MH2067XYZ","2026-04-19","2026-07-18",2,4,False,True,False,False
2068,"Make_2068","Model_2068",1993,"White","Engine_4","Automatic","Diesel",14476,"19823.00","Owner_2068","MH2068XYZ","2026-04-20","2026-07-19",3,5,True,False,True,False
2069,"Make_2069","Model_2069",1994,"Silver","Engine_5","Manual","Electric",14483,"19827.75","Owner_2069","MH2069XYZ","2026-04-21","2026-07-20",4,6,False,False,False,False
2070,"Make_2070","Model_2070",1995,"Red","Engine_0","Automatic","Petrol",14490,"19832.50","Owner_2070","MH2070XYZ","2026-04-22","2026-07-21",2,4,True,True,False,True
2071,"Make_2071","Model_2071",1996,"Blue","Engine_1","Manual","Diesel",14497,"19837.25","Owner_2071","MH2071XYZ","2026-04-23","2026-07-22",3,5,False,False,False,False
2072,"Make_2072","Model_2072",1997,"Black","Engine_2","Automatic","Electric",14504,"19842.00","Owner_2072","MH2072XYZ","2026-04-24","2026-07-23",4,6,True,False,True,False
2073,"Make_2073","Model_2073",1998,"White","Engine_3","Manual","Petrol",14511,"19846.75","Owner_2073","MH2073XYZ","2026-04-25","2026-07-24",2,4,False,True,False,False
2074,"Make_2074","Model_2074",1999,"Silver","Engine_4","Automatic","Diesel",14518,"19851.50","Owner_2074","MH2074XYZ","2026-04-26","2026-07-25",3,5,True,False,False,False
2075,"Make_2075","Model_2075",2000,"Red","Engine_5","Manual","Electric",14525,"19856.25","Owner_2075","MH2075XYZ","2026-04-27","2026-07-26",4,6,False,False,False,True
2076,"Make_2076","Model_2076",2001,"Blue","Engine_0","Automatic","Petrol",14532,"19861.00","Owner_2076","MH2076XYZ","2026-04-28","2026-07-27",2,4,True,True,True,False
2077,"Make_2077","Model_2077",2002,"Black","Engine_1","Manual","Diesel",14539,"19865.75","Owner_2077","MH2077XYZ","2026-04-29","2026-07-28",3,5,False,False,False,False
2078,"Make_2078","Model_2078",2003,"White","Engine_2","Automatic","Electric",14546,"19870.50","Owner_2078","MH2078XYZ","2026-04-30","2026-07-29",4,6,True,False,False,False
2079,"Make_2079","Model_2079",2004,"Silver","Engine_3","Manual","Petrol",14553,"19875.25","Owner_2079","MH2079XYZ","2026-05-01","2026-07-30",2,4,False,True,False,False
2080,"Make_2080","Model_2080",2005,"Red","Engine_4","Automatic","Diesel",14560,"19880.00","Owner_2080","MH2080XYZ","2026-05-02","2026-07-31",3,5,True,False,True,True
2081,"Make_2081","Model_2081",2006,"Blue","Engine_5","Manual","Electric",14567,"19884.75","Owner_2081","MH2081XYZ","2026-05-03","2026-08-01",4,6,False,False,False,False
2082,"Make_2082","Model_2082",2007,"Black","Engine_0","Automatic","Petrol",14574,"19889.50","Owner_2082","MH2082XYZ","2026-05-04","2026-08-02",2,4,True,True,False,False
2083,"Make_2083","Model_2083",2008,"White","Engine_1","Manual","Diesel",14581,"19894.25","Owner_2083","MH2083XYZ","2026-05-05","2026-08-03",3,5,False,False,False,False
2084,"Make_2084","Model_2084",2009,"Silver","Engine_2","Automatic","Electric",14588,"19899.00","Owner_2084","MH2084XYZ","2026-05-06","2026-08-04",4,6,True,False,True,False
2085,"Make_2085","Model_2085",2010,"Red","Engine_3","Manual","Petrol",14595,"19903.75","Owner_2085","MH2085XYZ","2026-05-07","2026-08-05",2,4,False,True,False,True
2086,"Make_2086","Model_2086",2011,"Blue","Engine_4","Automatic","Diesel",14602,"19908.50","Owner_2086","MH2086XYZ","2026-05-08","2026-08-06",3,5,True,False,False,False
2087,"Make_2087","Model_2087",2012,"Black","Engine_5","Manual","Electric",14609,"19913.25","Owner_2087","MH2087XYZ","2026-05-09","2026-08-07",4,6,False,False,False,False
2088,"Make_2088","Model_2088",2013,"White","Engine_0","Automatic","Petrol",14616,"19918.00","Owner_2088","MH2088XYZ","2026-05-10","2026-08-08",2,4,True,True,True,False
2089,"Make_2089","Model_2089",2014,"Silver","Engine_1","Manual","Diesel",14623,"19922.75","Owner_2089","MH2089XYZ","2026-05-11","2026-08-09",3,5,False,False,False,False
2090,"Make_2090","Model_2090",2015,"Red","Engine_2","Automatic","Electric",14630,"19927.50","Owner_2090","MH2090XYZ","2026-05-12","2026-08-10",4,6,True,False,False,True
2091,"Make_2091","Model_2091",2016,"Blue","Engine_3","Manual","Petrol",14637,"19932.25","Owner_2091","MH2091XYZ","2026-05-13","2026-08-11",2,4,False,True,False,False
2092,"Make_2092","Model_2092",2017,"Black","Engine_4","Automatic","Diesel",14644,"19937.00","Owner_2092","MH2092XYZ","2026-05-14","2026-08-12",3,5,True,False,True,False
2093,"Make_2093","Model_2093",2018,"White","Engine_5","Manual","Electric",14651,"19941.75","Owner_2093","MH2093XYZ","2026-05-15","2026-08-13",4,6,False,False,False,False
2094,"Make_2094","Model_2094",2019,"Silver","Engine_0","Automatic","Petrol",14658,"19946.50","Owner_2094","MH2094XYZ","2026-05-16","2026-08-14",2,4,True,True,False,False
2095,"Make_2095","Model_2095",2020,"Red","Engine_1","Manual","Diesel",14665,"19951.25","Owner_2095","MH2095XYZ","2026-05-17","2026-08-15",3,5,False,False,False,True
2096,"Make_2096","Model_2096",2021,"Blue","Engine_2","Automatic","Electric",14672,"19956.00","Owner_2096","MH2096XYZ","2026-05-18","2026-08-16",4,6,True,False,True,False
2097,"Make_2097","Model_2097",2022,"Black","Engine_3","Manual","Petrol",14679,"19960.75","Owner_2097","MH2097XYZ","2026-05-19","2026-08-17",2,4,False,True,False,False
2098,"Make_2098","Model_2098",2023,"White","Engine_4","Automatic","Diesel",14686,"19965.50","Owner_2098","MH2098XYZ","2026-05-20","2026-08-18",3,5,True,False,False,False
2099,"Make_2099","Model_2099",2024,"Silver","Engine_5","Manual","Electric",14693,"19970.25","Owner_2099","MH2099XYZ","2026-05-21","2026-08-19",4,6,False,False,False,False
2100,"Make_2100","Model_2100",1990,"Red","Engine_0","Automatic","Petrol",14700,"19975.00","Owner_2100","MH2100XYZ","2026-05-22","2025-08-20",2,4,True,True,True,True
2101,"Make_2101","Model_2101",1991,"Blue","Engine_1","Manual","Diesel",14707,"19979.75","Owner_2101","MH2101XYZ","2026-05-23","2025-08-21",3,5,False,False,False,False
2102,"Make_2102","Model_2102",1992,"Black","Engine_2","Automatic","Electric",14714,"19984.50","Owner_2102","MH2102XYZ","2026-05-24","2025-08-22",4,6,True,False,False,False
2103,"Make_2103","Model_2103",1993,"White","Engine_3","Manual","Petrol",14721,"19989.25","Owner_2103","MH2103XYZ","2026-05-25","2025-08-23",2,4,False,True,False,False
2104,"Make_2104","Model_2104",1994,"Silver","Engine_4","Automatic","Diesel",14728,"19994.00","Owner_2104","MH2104XYZ","2026-05-26","2025-08-24",3,5,True,False,True,False
2105,"Make_2105","Model_2105",1995,"Red","Engine_5","Manual","Electric",14735,"19998.75","Owner_2105","MH2105XYZ","2026-05-27","2025-08-25",4,6,False,False,False,True
2106,"Make_2106","Model_2106",1996,"Blue","Engine_0","Automatic","Petrol",14742,"20003.50","Owner_2106","MH2106XYZ","2026-05-28","2025-08-26",2,4,True,True,False,False
2107,"Make_2107","Model_2107",1997,"Black","Engine_1","Manual","Diesel",14749,"20008.25","Owner_2107","MH2107XYZ","2026-05-29","2025-08-27",3,5,False,False,False,False
2108,"Make_2108","Model_2108",1998,"White","Engine_2","Automatic","Electric",14756,"20013.00","Owner_2108","MH2108XYZ","2026-05-30","2025-08-28",4,6,True,False,True,False
2109,"Make_2109","Model_2109",1999,"Silver","Engine_3","Manual","Petrol",14763,"20017.75","Owner_2109","MH2109XYZ","2026-05-31","2025-08-29",2,4,False,True,False,False
2110,"Make_2110","Model_2110",2000,"Red","Engine_4","Automatic","Diesel",14770,"20022.50","Owner_2110","MH2110XYZ","2026-06-01","2025-08-30",3,5,True,False,False,True
2111,"Make_2111","Model_2111",2001,"Blue","Engine_5","Manual","Electric",14777,"20027.25","Owner_2111","MH2111XYZ","2026-06-02","2025-08-31",4,6,False,False,False,False
2112,"Make_2112","Model_2112",2002,"Black","Engine_0","Automatic","Petrol",14784,"20032.00","Owner_2112","MH2112XYZ","2026-06-03","2025-09-01",2,4,True,True,True,False
2113,"Make_2113","Model_2113",2003,"White","Engine_1","Manual","Diesel",14791,"20036.75","Owner_2113","MH2113XYZ","2026-06-04","2025-09-02",3,5,False,False,False,False
2114,"Make_2114","Model_2114",2004,"Silver","Engine_2","Automatic","Electric",14798,"20041.50","Owner_2114","MH2114XYZ","2026-06-05","2025-09-03",4,6,True,False,False,False
2115,"Make_2115","Model_2115",2005,"Red","Engine_3","Manual","Petrol",14805,"20046.25","Owner_2115","MH2115XYZ","2026-06-06","2025-09-04",2,4,False,True,False,True
2116,"Make_2116","Model_2116",2006,"Blue","Engine_4","Automatic","Diesel",14812,"20051.00","Owner_2116","MH2116XYZ","2026-06-07","2025-09-05",3,5,True,False,True,False
2117,"Make_2117","Model_2117",2007,"Black","Engine_5","Manual","Electric",14819,"20055.75","Owner_2117","MH2117XYZ","2026-06-08","2025-09-06",4,6,False,False,False,False
2118,"Make_2118","Model_2118",2008,"White","Engine_0","Automatic","Petrol",14826,"20060.50","Owner_2118","MH2118XYZ","2026-06-09","2025-09-07",2,4,True,True,False,False
2119,"Make_2119","Model_2119",2009,"Silver","Engine_1","Manual","Diesel",14833,"20065.25","Owner_2119","MH2119XYZ","2026-06-10","2025-09-08",3,5,False,False,False,False
2120,"Make_2120","Model_2120",2010,"Red","Engine_2","Automatic","Electric",14840,"20070.00","Owner_2120","MH2120XYZ","2026-06-11","2025-09-09",4,6,True,False,True,True
2121,"Make_2121","Model_2121",2011,"Blue","Engine_3","Manual","Petrol",14847,"20074.75","Owner_2121","MH2121XYZ","2026-06-12","2025-09-10",2,4,False,True,False,False
2122,"Make_2122","Model_2122",2012,"Black","Engine_4","Automatic","Diesel",14854,"20079.50","Owner_2122","MH2122XYZ","2026-06-13","2025-09-11",3,5,True,False,False,False
2123,"Make_2123","Model_2123",2013,"White","Engine_5","Manual","Electric",14861,"20084.25","Owner_2123","MH2123XYZ","2026-06-14","2025-09-12",4,6,False,False,False,False
2124,"Make_2124","Model_2124",2014,"Silver","Engine_0","Automatic","Petrol",14868,"20089.00","Owner_2124","MH2124XYZ","2026-06-15","2025-09-13",2,4,True,True,True,False
2125,"Make_2125","Model_2125",2015,"Red","Engine_1","Manual","Diesel",14875,"20093.75","Owner_2125","MH2125XYZ","2026-06-16","2025-09-14",3,5,False,False,False,True
2126,"Make_2126","Model_2126",2016,"Blue","Engine_2","Automatic","Electric",14882,"20098.50","Owner_2126","MH2126XYZ","2026-06-17","2025-09-15",4,6,True,False,False,False
2127,"Make_2127","Model_2127",2017,"Black","Engine_3","Manual","Petrol",14889,"20103.25","Owner_2127","MH2127XYZ","2026-06-18","2025-09-16",2,4,False,True,False,False
2128,"Make_2128","Model_2128",2018,"White","Engine_4","Automatic","Diesel",14896,"20108.00","Owner_2128","MH2128XYZ","2026-06-19","2025-09-17",3,5,True,False,True,False
2129,"Make_2129","Model_2129",2019,"Silver","Engine_5","Manual","Electric",14903,"20112.75","Owner_2129","MH2129XYZ","2026-06-20","2025-09-18",4,6,False,False,False,False
2130,"Make_2130","Model_2130",2020,"Red","Engine_0","Automatic","Petrol",14910,"20117.50","Owner_2130","MH2130XYZ","2026-06-21","2025-09-19",2,4,True,True,False,True
2131,"Make_2131","Model_2131",2021,"Blue","Engine_1","Manual","Diesel",14917,"20122.25","Owner_2131","MH2131XYZ","2026-06-22","2025-09-20",3,5,False,False,False,False
2132,"Make_2132","Model_2132",2022,"Black","Engine_2","Automatic","Electric",14924,"20127.00","Owner_2132","MH2132XYZ","2026-06-23","2025-09-21",4,6,True,False,True,False
2133,"Make_2133","Model_2133",2023,"White","Engine_3","Manual","Petrol",14931,"20131.75","Owner_2133","MH2133XYZ","2026-06-24","2025-09-22",2,4,False,True,False,False
2134,"Make_2134","Model_2134",2024,"Silver","Engine_4","Automatic","Diesel",14938,"20136.50","Owner_2134","MH2134XYZ","2026-06-25","2025-09-23",3,5,True,False,False,False
2135,"Make_2135","Model_2135",1990,"Red","Engine_5","Manual","Electric",14945,"20141.25","Owner_2135","MH2135XYZ","2026-06-26","2025-09-24",4,6,False,False,False,True
2136,"Make_2136","Model_2136",1991,"Blue","Engine_0","Automatic","Petrol",14952,"20146.00","Owner_2136","MH2136XYZ","2026-06-27","2025-09-25",2,4,True,True,True,False
2137,"Make_2137","Model_2137",1992,"Black","Engine_1","Manual","Diesel",14959,"20150.75","Owner_2137","MH2137XYZ","2026-06-28","2025-09-26",3,5,False,False,False,False
2138,"Make_2138","Model_2138",1993,"White","Engine_2","Automatic","Electric",14966,"20155.50","Owner_2138","MH2138XYZ","2026-06-29","2025-09-27",4,6,True,False,False,False
2139,"Make_2139","Model_2139",1994,"Silver","Engine_3","Manual","Petrol",14973,"20160.25","Owner_2139","MH2139XYZ","2026-06-30","2025-09-28",2,4,False,True,False,False
2140,"Make_2140","Model_2140",1995,"Red","Engine_4","Automatic","Diesel",14980,"20165.00","Owner_2140","MH2140XYZ","2026-07-01","2025-09-29",3,5,True,False,True,True
2141,"Make_2141","Model_2141",1996,"Blue","Engine_5","Manual","Electric",14987,"20169.75","Owner_2141","MH2141XYZ","2026-07-02","2025-09-30",4,6,False,False,False,False
